day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
1,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
3,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5,113093.0,113093,113093,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
6,113092.95,113089,113093,0.05,0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7,113092.67,113083,113093,0.324,0,10,0.0,0,0,0.0,0,0,0.0,0,0,0.001,0,1,0.0,0,0
8,113091.631,113081,113093,1.328,0,12,0.0,0,0,0.0,0,0,0.0,0,0,0.003,0,1,0.001,0,1
9,113088.858,113070,113093,3.953,0,23,0.0,0,0,0.0,0,0,0.0,0,0,0.016,0,1,0.003,0,1
10,113082.531,113047,113093,9.812,0,45,0.0,0,0,0.002,0,1,0.0,0,0,0.075,0,3,0.009,0,1
11,113070.744,113023,113093,20.497,0,60,0.0,0,0,0.01,0,1,0.0,0,0,0.206,0,3,0.041,0,2
12,113050.985,112988,113086,37.884,6,91,0.0,0,0,0.036,0,2,0.0,0,0,0.431,0,4,0.12,0,3
13,113019.77,112956,113075,64.629,16,123,0.0,0,0,0.097,0,2,0.0,0,0,0.836,0,7,0.31,0,3
14,112972.732,112888,113047,104.105,43,175,0.0,0,0,0.214,0,4,0.0,0,0,1.53,0,9,0.675,0,5
15,112904.619,112803,113001,160.223,83,244,0.001,0,1,0.436,0,5,0.0,0,0,2.601,0,12,1.389,0,8
16,112807.779,112661,112929,238.486,140,355,0.002,0,1,0.847,0,6,0.0,0,0,4.162,0,13,2.623,0,10
17,112671.18,112493,112800,347.14,237,487,0.005,0,1,1.542,0,7,0.0,0,0,6.504,0,16,4.67,0,15
18,112481.483,112261,112645,496.315,365,664,0.01,0,1,2.627,0,10,0.0,0,0,9.963,1,25,7.889,0,20
19,112220.844,111952,112431,699.082,531,890,0.024,0,1,4.207,0,13,0.0,0,0,14.729,3,34,12.696,1,27
20,111863.296,111531,112125,975.144,772,1197,0.054,0,2,6.753,0,16,0.0,0,0,21.282,8,42,19.828,7,39
21,111375.126,110935,111711,1350.287,1074,1641,0.134,0,2,10.718,1,23,0.0,0,0,30.257,13,51,29.972,10,52
22,110712.819,110185,111102,1855.532,1531,2203,0.282,0,3,16.561,3,32,0.0,0,0,42.57,22,69,44.184,20,71
23,109819.873,109213,110322,2531.921,2138,2991,0.51,0,4,25.332,8,47,0.004,0,1,59.153,33,92,64.314,29,96
24,108621.177,107886,109309,3436.116,2922,3980,0.903,0,6,38.061,16,63,0.008,0,1,81.829,50,119,91.857,53,139
25,107033.14,106053,107817,4623.592,4028,5348,1.398,0,7,55.945,26,94,0.016,0,1,112.512,77,152,129.774,84,174
26,104945.798,103719,105901,6172.277,5418,7076,2.115,0,9,81.311,49,118,0.033,0,1,153.48,109,206,181.536,126,238
27,102244.414,100748,103443,8155.503,7261,9210,3.049,0,11,117.205,78,163,0.056,0,2,207.255,151,268,251.852,180,327
28,98812.292,97029,100311,10638.329,9529,11859,4.298,0,13,166.129,112,220,0.099,0,2,277.82,223,348,345.43,258,437
29,94562.583,92531,96377,13648.486,12245,14992,5.679,0,16,233.01,168,313,0.168,0,3,368.826,299,455,471.877,367,591
30,89493.262,86926,91831,17128.079,15321,18810,7.387,0,17,324.1,232,413,0.304,0,3,482.256,395,582,637.538,513,775
31,83718.352,80785,86326,20908.168,19004,22786,9.136,1,23,446.145,335,551,0.489,0,3,622.932,524,734,856.517,713,1002
32,77437.501,74289,80324,24752.907,22808,26624,10.946,3,23,607.712,494,728,0.754,0,4,790.689,690,899,1136.746,977,1303
33,70923.753,67747,74014,28383.793,26436,30020,12.925,4,26,820.181,663,1013,1.148,0,6,979.828,865,1134,1489.763,1289,1716
34,64436.575,61444,67418,31564.637,29937,32871,14.865,3,29,1094.433,902,1306,1.699,0,7,1186.054,1043,1346,1922.278,1707,2193
35,58186.936,55326,60967,34140.285,32788,35138,16.921,6,33,1441.748,1196,1660,2.457,0,8,1401.431,1247,1592,2441.361,2185,2799
36,52313.683,49626,54923,36038.286,35104,36862,18.929,6,39,1877.949,1593,2143,3.526,0,10,1615.209,1449,1807,3041.892,2769,3372
37,46882.823,44303,49344,37270.916,36531,38021,21.275,7,40,2411.796,2089,2705,4.946,0,13,1821.584,1665,2012,3722.38,3402,4116
38,41918.081,39573,44178,37898.238,37231,38528,23.839,7,43,3060.667,2693,3426,6.782,1,18,2009.295,1857,2178,4465.768,4129,4910
39,37416.631,35279,39459,37985.347,37331,38544,26.649,7,43,3835.762,3421,4252,9.107,1,22,2176.61,2027,2330,5260.044,4849,5695
40,33355.015,31463,35189,37623.816,37015,38190,29.96,12,49,4749.747,4328,5247,12.025,3,26,2319.813,2173,2466,6082.21,5609,6512
41,29702.007,28029,31306,36895.364,36201,37482,33.59,16,52,5809.92,5295,6331,15.5,5,33,2436.673,2284,2637,6913.345,6454,7392
42,26429.558,24989,27954,35868.806,35245,36555,37.517,17,58,7021.033,6461,7639,19.745,7,39,2528.014,2363,2703,7739.053,7295,8222
43,23500.362,22204,24892,34620.047,33916,35323,41.938,23,62,8382.048,7631,9047,24.736,11,46,2591.721,2441,2775,8545.187,8122,9039
44,20886.26,19716,22102,33205.3,32516,34091,46.58,26,70,9895.325,9139,10681,30.357,16,51,2629.602,2487,2781,9308.58,8869,9718
45,18558.228,17538,19581,31668.042,30870,32588,51.651,32,80,11553.435,10738,12397,36.76,20,62,2644.153,2488,2813,10021.977,9529,10474
46,16484.129,15518,17376,30055.038,29146,30930,56.953,36,79,13352.484,12455,14319,43.896,25,67,2637.044,2456,2824,10675.233,10158,11066
47,14641.757,13801,15415,28398.298,27535,29348,62.527,37,91,15279.858,14332,16434,51.682,30,76,2611.818,2438,2804,11261.328,10800,11706
48,13004.397,12300,13733,26731.847,25929,27658,68.352,46,96,17327.736,16317,18516,60.265,39,86,2568.259,2389,2733,11777.336,11340,12198
