Date,CAName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20201208,Dundee City,Female,18 - 29,16543.0,Dose 1,0,0.0,0,0.0
20201208,Dundee City,Female,18 years and over,64188.0,Dose 1,11,0.0171371595936935,11,0.0171371595936935
20201208,Dundee City,Female,30 - 39,10602.0,Dose 1,3,0.0282965478211658,3,0.0282965478211658
20201208,Dundee City,Female,40 - 49,8078.0,Dose 1,2,0.0247586036147561,2,0.0247586036147561
20201208,Dundee City,Female,50 - 54,4812.0,Dose 1,3,0.0623441396508728,3,0.0623441396508728
20201208,Dundee City,Female,55 - 59,5131.0,Dose 1,0,0.0,0,0.0
20201208,Dundee City,Female,60 - 64,4366.0,Dose 1,2,0.0458085203847916,2,0.0458085203847916
20201208,Dundee City,Female,65 - 69,3641.0,Dose 1,1,0.0274649821477616,1,0.0274649821477616
20201208,Dundee City,Female,70 - 74,3678.0,Dose 1,0,0.0,0,0.0
20201208,Dundee City,Female,75 - 79,2631.0,Dose 1,0,0.0,0,0.0
20201208,Dundee City,Female,80 years and over,4706.0,Dose 1,0,0.0,0,0.0
20201208,Dundee City,Male,18 - 29,15592.0,Dose 1,1,0.00641354540790149,1,0.00641354540790149
20201208,Dundee City,Male,18 years and over,58369.0,Dose 1,7,0.0119926673405404,7,0.0119926673405404
20201208,Dundee City,Male,30 - 39,10608.0,Dose 1,1,0.00942684766214178,1,0.00942684766214178
20201208,Dundee City,Male,40 - 49,7516.0,Dose 1,2,0.0266098988823842,2,0.0266098988823842
20201208,Dundee City,Male,50 - 54,4502.0,Dose 1,2,0.0444247001332741,2,0.0444247001332741
20201208,Dundee City,Male,55 - 59,4578.0,Dose 1,0,0.0,0,0.0
20201208,Dundee City,Male,60 - 64,4162.0,Dose 1,1,0.0240269101393561,1,0.0240269101393561
20201208,Dundee City,Male,65 - 69,3317.0,Dose 1,0,0.0,0,0.0
20201208,Dundee City,Male,70 - 74,3163.0,Dose 1,0,0.0,0,0.0
