Date,CAName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20201208,Falkirk,Female,18 - 29,10606.0,Dose 1,25,0.235715632660758,25,0.235715632660758
20201208,Falkirk,Female,18 years and over,66818.0,Dose 1,245,0.36666766440180804,245,0.36666766440180804
20201208,Falkirk,Female,30 - 39,10515.0,Dose 1,55,0.523062291963861,55,0.523062291963861
20201208,Falkirk,Female,40 - 49,11364.0,Dose 1,65,0.571981696585709,65,0.571981696585709
20201208,Falkirk,Female,50 - 54,6535.0,Dose 1,34,0.520275439938791,34,0.520275439938791
20201208,Falkirk,Female,55 - 59,5962.0,Dose 1,39,0.654142905065414,39,0.654142905065414
20201208,Falkirk,Female,60 - 64,5200.0,Dose 1,22,0.42307692307692296,22,0.42307692307692296
20201208,Falkirk,Female,65 - 69,4663.0,Dose 1,5,0.10722710701265302,5,0.10722710701265302
20201208,Falkirk,Female,70 - 74,4285.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Female,75 - 79,3116.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Female,80 years and over,4572.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Male,18 - 29,11243.0,Dose 1,4,0.0355776927866228,4,0.0355776927866228
20201208,Falkirk,Male,18 years and over,62640.0,Dose 1,40,0.0638569604086845,40,0.0638569604086845
20201208,Falkirk,Male,30 - 39,9670.0,Dose 1,7,0.0723888314374354,7,0.0723888314374354
20201208,Falkirk,Male,40 - 49,10960.0,Dose 1,8,0.072992700729927,8,0.072992700729927
20201208,Falkirk,Male,50 - 54,6201.0,Dose 1,8,0.129011449766167,8,0.129011449766167
20201208,Falkirk,Male,55 - 59,5890.0,Dose 1,7,0.118845500848896,7,0.118845500848896
20201208,Falkirk,Male,60 - 64,4863.0,Dose 1,6,0.12338062924120899,6,0.12338062924120899
20201208,Falkirk,Male,65 - 69,4230.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Male,70 - 74,4014.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Male,75 - 79,2555.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Male,80 years and over,3014.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Total,18 - 29,21849.0,Dose 1,29,0.132729186690466,29,0.132729186690466
20201208,Falkirk,Total,18 years and over,129458.0,Dose 1,285,0.220148619629532,285,0.220148619629532
20201208,Falkirk,Total,30 - 39,20185.0,Dose 1,62,0.307158781273223,62,0.307158781273223
20201208,Falkirk,Total,40 - 49,22324.0,Dose 1,73,0.327002329331661,73,0.327002329331661
20201208,Falkirk,Total,50 - 54,12736.0,Dose 1,42,0.329773869346734,42,0.329773869346734
20201208,Falkirk,Total,50 years and over,65100.0,Dose 1,121,0.185867895545315,121,0.185867895545315
20201208,Falkirk,Total,55 - 59,11852.0,Dose 1,46,0.388120148498144,46,0.388120148498144
20201208,Falkirk,Total,60 - 64,10063.0,Dose 1,28,0.278247043625161,28,0.278247043625161
20201208,Falkirk,Total,65 - 69,8893.0,Dose 1,5,0.0562239964016642,5,0.0562239964016642
20201208,Falkirk,Total,70 - 74,8299.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Total,75 - 79,5671.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Total,80 years and over,7586.0,Dose 1,0,0.0,0,0.0
20201208,Falkirk,Female,18 - 29,10606.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,18 years and over,66818.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,30 - 39,10515.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,40 - 49,11364.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,50 - 54,6535.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,55 - 59,5962.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,60 - 64,5200.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,65 - 69,4663.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,70 - 74,4285.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,75 - 79,3116.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Female,80 years and over,4572.0,Dose 2,0,0.0,0,0.0
20201208,Falkirk,Male,18 - 29,11243.0,Dose 2,0,0.0,0,0.0
