Date,HBName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20201208,Highland,Female,18 - 29,18007.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,18 years and over,134842.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,30 - 39,18042.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,40 - 49,20235.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,50 - 54,13000.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,55 - 59,13083.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,60 - 64,11903.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,65 - 69,11062.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,70 - 74,10465.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,75 - 79,7767.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,80 years and over,11278.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Male,18 - 29,21242.0,Dose 1,1,0.00470765464645514,1,0.00470765464645514
20201208,Highland,Male,18 years and over,128253.0,Dose 1,3,0.00233912657013871,3,0.00233912657013871
20201208,Highland,Male,30 - 39,17487.0,Dose 1,1,0.0057185337679419,1,0.0057185337679419
20201208,Highland,Male,40 - 49,18650.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Male,50 - 54,12198.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Male,55 - 59,12467.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Male,60 - 64,11483.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Male,65 - 69,10548.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Male,70 - 74,9914.0,Dose 1,1,0.0100867460157353,1,0.0100867460157353
20201208,Highland,Male,75 - 79,6676.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Male,80 years and over,7588.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Total,18 - 29,39249.0,Dose 1,1,0.0025478356136462103,1,0.0025478356136462103
20201208,Highland,Total,18 years and over,263095.0,Dose 1,3,0.00114027252513351,3,0.00114027252513351
20201208,Highland,Total,30 - 39,35529.0,Dose 1,1,0.00281460215598525,1,0.00281460215598525
20201208,Highland,Total,40 - 49,38885.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Total,50 - 54,25198.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Total,50 years and over,149432.0,Dose 1,1,0.000669200706675946,1,0.000669200706675946
20201208,Highland,Total,55 - 59,25550.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Total,60 - 64,23386.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Total,65 - 69,21610.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Total,70 - 74,20379.0,Dose 1,1,0.0049070121203199394,1,0.0049070121203199394
20201208,Highland,Total,75 - 79,14443.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Total,80 years and over,18866.0,Dose 1,0,0.0,0,0.0
20201208,Highland,Female,18 - 29,18007.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,18 years and over,134842.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,30 - 39,18042.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,40 - 49,20235.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,50 - 54,13000.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,55 - 59,13083.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,60 - 64,11903.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,65 - 69,11062.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,70 - 74,10465.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,75 - 79,7767.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Female,80 years and over,11278.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,18 - 29,21242.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,18 years and over,128253.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,30 - 39,17487.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,40 - 49,18650.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,50 - 54,12198.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,55 - 59,12467.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,60 - 64,11483.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,65 - 69,10548.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,70 - 74,9914.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,75 - 79,6676.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Male,80 years and over,7588.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,18 - 29,39249.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,18 years and over,263095.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,30 - 39,35529.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,40 - 49,38885.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,50 - 54,25198.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,50 years and over,149432.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,55 - 59,25550.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,60 - 64,23386.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,65 - 69,21610.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,70 - 74,20379.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,75 - 79,14443.0,Dose 2,0,0.0,0,0.0
20201208,Highland,Total,80 years and over,18866.0,Dose 2,0,0.0,0,0.0
20201209,Highland,Female,18 - 29,18007.0,Dose 1,3,0.0166601877047815,3,0.0166601877047815
20201209,Highland,Female,18 years and over,134842.0,Dose 1,38,0.0281811305082986,38,0.0281811305082986
20201209,Highland,Female,30 - 39,18042.0,Dose 1,7,0.0387983593836604,7,0.0387983593836604
20201209,Highland,Female,40 - 49,20235.0,Dose 1,16,0.0790709167284408,16,0.0790709167284408
20201209,Highland,Female,50 - 54,13000.0,Dose 1,6,0.0461538461538461,6,0.0461538461538461
20201209,Highland,Female,55 - 59,13083.0,Dose 1,5,0.0382175342046931,5,0.0382175342046931
20201209,Highland,Female,60 - 64,11903.0,Dose 1,1,0.00840124338402084,1,0.00840124338402084
20201209,Highland,Female,65 - 69,11062.0,Dose 1,0,0.0,0,0.0
20201209,Highland,Female,70 - 74,10465.0,Dose 1,0,0.0,0,0.0
20201209,Highland,Female,75 - 79,7767.0,Dose 1,0,0.0,0,0.0
