Date,CAName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20201208,Aberdeen City,Female,18 - 29,23200.0,Dose 1,1,0.00431034482758621,1,0.00431034482758621
20201208,Aberdeen City,Female,18 years and over,95815.0,Dose 1,11,0.0114804571309294,11,0.0114804571309294
20201208,Aberdeen City,Female,30 - 39,18404.0,Dose 1,1,0.0054336013910019606,1,0.0054336013910019606
20201208,Aberdeen City,Female,40 - 49,13647.0,Dose 1,5,0.03663808895728,5,0.03663808895728
20201208,Aberdeen City,Female,50 - 54,7110.0,Dose 1,2,0.0281293952180028,2,0.0281293952180028
20201208,Aberdeen City,Female,55 - 59,7177.0,Dose 1,1,0.013933398355858998,1,0.013933398355858998
20201208,Aberdeen City,Female,60 - 64,6272.0,Dose 1,1,0.0159438775510204,1,0.0159438775510204
20201208,Aberdeen City,Female,65 - 69,5212.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Female,70 - 74,4910.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Female,75 - 79,3648.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Female,80 years and over,6235.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,18 - 29,22244.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,18 years and over,93889.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,30 - 39,20696.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,40 - 49,14507.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,50 - 54,7154.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,55 - 59,6886.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,60 - 64,6250.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,65 - 69,5201.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,70 - 74,4457.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,75 - 79,2822.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Male,80 years and over,3672.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Total,18 - 29,45444.0,Dose 1,1,0.00220051051844028,1,0.00220051051844028
20201208,Aberdeen City,Total,18 years and over,189704.0,Dose 1,11,0.0057985071479779,11,0.0057985071479779
20201208,Aberdeen City,Total,30 - 39,39100.0,Dose 1,1,0.00255754475703325,1,0.00255754475703325
20201208,Aberdeen City,Total,40 - 49,28154.0,Dose 1,5,0.0177594657952689,5,0.0177594657952689
20201208,Aberdeen City,Total,50 - 54,14264.0,Dose 1,2,0.0140213123948402,2,0.0140213123948402
20201208,Aberdeen City,Total,50 years and over,77006.0,Dose 1,4,0.00519440043632964,4,0.00519440043632964
20201208,Aberdeen City,Total,55 - 59,14063.0,Dose 1,1,0.007110858280594471,1,0.007110858280594471
20201208,Aberdeen City,Total,60 - 64,12522.0,Dose 1,1,0.00798594473726242,1,0.00798594473726242
20201208,Aberdeen City,Total,65 - 69,10413.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Total,70 - 74,9367.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Total,75 - 79,6470.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Total,80 years and over,9907.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeen City,Female,18 - 29,23200.0,Dose 2,0,0.0,0,0.0
20201208,Aberdeen City,Female,18 years and over,95815.0,Dose 2,0,0.0,0,0.0
20201208,Aberdeen City,Female,30 - 39,18404.0,Dose 2,0,0.0,0,0.0
20201208,Aberdeen City,Female,40 - 49,13647.0,Dose 2,0,0.0,0,0.0
20201208,Aberdeen City,Female,50 - 54,7110.0,Dose 2,0,0.0,0,0.0
20201208,Aberdeen City,Female,55 - 59,7177.0,Dose 2,0,0.0,0,0.0
