Date,CAName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20201208,Aberdeenshire,Female,18 - 29,14092.0,Dose 1,2,0.0141924496168039,2,0.0141924496168039
20201208,Aberdeenshire,Female,18 years and over,104675.0,Dose 1,18,0.0171960831144017,18,0.0171960831144017
20201208,Aberdeenshire,Female,30 - 39,16322.0,Dose 1,3,0.0183801004778826,3,0.0183801004778826
20201208,Aberdeenshire,Female,40 - 49,18241.0,Dose 1,10,0.0548215558357546,10,0.0548215558357546
20201208,Aberdeenshire,Female,50 - 54,10411.0,Dose 1,2,0.0192104504850639,2,0.0192104504850639
20201208,Aberdeenshire,Female,55 - 59,9755.0,Dose 1,1,0.0102511532547412,1,0.0102511532547412
20201208,Aberdeenshire,Female,60 - 64,8645.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Female,65 - 69,7773.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Female,70 - 74,7200.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Female,75 - 79,5014.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Female,80 years and over,7222.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,18 - 29,16247.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,18 years and over,101901.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,30 - 39,15706.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,40 - 49,17965.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,50 - 54,9928.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,55 - 59,9667.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,60 - 64,8524.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,65 - 69,7457.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,70 - 74,7021.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,75 - 79,4388.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Male,80 years and over,4998.0,Dose 1,0,0.0,0,0.0
20201208,Aberdeenshire,Total,18 - 29,30339.0,Dose 1,2,0.0065921750881703396,2,0.0065921750881703396
20201208,Aberdeenshire,Total,18 years and over,206576.0,Dose 1,18,0.00871350011618,18,0.00871350011618
20201208,Aberdeenshire,Total,30 - 39,32028.0,Dose 1,3,0.00936680404645935,3,0.00936680404645935
20201208,Aberdeenshire,Total,40 - 49,36206.0,Dose 1,10,0.0276197315362095,10,0.0276197315362095
20201208,Aberdeenshire,Total,50 - 54,20339.0,Dose 1,2,0.00983332513889572,2,0.00983332513889572
20201208,Aberdeenshire,Total,50 years and over,108003.0,Dose 1,3,0.0027777006194272397,3,0.0027777006194272397
